"","year","sex","name","n","prop"
"6491",1883,"F","Lue",20,0.000166584762491775
"6492",1883,"F","Mahala",20,0.000166584762491775
"6493",1883,"F","Missouri",20,0.000166584762491775
"6494",1883,"F","Norah",20,0.000166584762491775
"6495",1883,"F","Patsy",20,0.000166584762491775
"6496",1883,"F","Willa",20,0.000166584762491775
"6497",1883,"F","Albina",19,0.000158255524367186
"6498",1883,"F","Cathrine",19,0.000158255524367186
"6499",1883,"F","Chloe",19,0.000158255524367186
"6500",1883,"F","Corrie",19,0.000158255524367186
"6501",1883,"F","Eda",19,0.000158255524367186
"6502",1883,"F","Fern",19,0.000158255524367186
"6503",1883,"F","Florida",19,0.000158255524367186
"6504",1883,"F","Ione",19,0.000158255524367186
"6505",1883,"F","Lennie",19,0.000158255524367186
"6506",1883,"F","Lovie",19,0.000158255524367186
"6507",1883,"F","Ludie",19,0.000158255524367186
"6508",1883,"F","Marcella",19,0.000158255524367186
"6509",1883,"F","Paula",19,0.000158255524367186
"6510",1883,"F","Una",19,0.000158255524367186
"6511",1883,"F","Verda",19,0.000158255524367186
"6512",1883,"F","Vesta",19,0.000158255524367186
"6513",1883,"F","Antonia",18,0.000149926286242597
"6514",1883,"F","Charles",18,0.000149926286242597
"6515",1883,"F","Eloise",18,0.000149926286242597
"6516",1883,"F","Iona",18,0.000149926286242597
"6517",1883,"F","Ira",18,0.000149926286242597
"6518",1883,"F","Jannie",18,0.000149926286242597
"6519",1883,"F","Leonora",18,0.000149926286242597
"6520",1883,"F","Manda",18,0.000149926286242597
"6521",1883,"F","Muriel",18,0.000149926286242597
"6522",1883,"F","Odessa",18,0.000149926286242597
"6523",1883,"F","Rosanna",18,0.000149926286242597
"6524",1883,"F","Sena",18,0.000149926286242597
"6525",1883,"F","Shirley",18,0.000149926286242597
"6526",1883,"F","Wilma",18,0.000149926286242597
"6527",1883,"F","Bella",17,0.000141597048118009
"6528",1883,"F","Clarissa",17,0.000141597048118009
"6529",1883,"F","Constance",17,0.000141597048118009
"6530",1883,"F","Donnie",17,0.000141597048118009
"6531",1883,"F","Frank",17,0.000141597048118009
"6532",1883,"F","Hope",17,0.000141597048118009
"6533",1883,"F","Joseph",17,0.000141597048118009
"6534",1883,"F","Lenore",17,0.000141597048118009
"6535",1883,"F","Lilian",17,0.000141597048118009
"6536",1883,"F","Luna",17,0.000141597048118009
"6537",1883,"F","Malvina",17,0.000141597048118009
"6538",1883,"F","Mame",17,0.000141597048118009
"6539",1883,"F","Matie",17,0.000141597048118009
"6540",1883,"F","Pinkie",17,0.000141597048118009
"6541",1883,"F","Samantha",17,0.000141597048118009
"6542",1883,"F","Adella",16,0.00013326780999342
"6543",1883,"F","Alida",16,0.00013326780999342
"6544",1883,"F","Besse",16,0.00013326780999342
"6545",1883,"F","Cordie",16,0.00013326780999342
"6546",1883,"F","Deborah",16,0.00013326780999342
"6547",1883,"F","Dena",16,0.00013326780999342
"6548",1883,"F","Dixie",16,0.00013326780999342
"6549",1883,"F","Emilia",16,0.00013326780999342
"6550",1883,"F","Idella",16,0.00013326780999342
"6551",1883,"F","India",16,0.00013326780999342
"6552",1883,"F","Joe",16,0.00013326780999342
"6553",1883,"F","Kitty",16,0.00013326780999342
"6554",1883,"F","Lissie",16,0.00013326780999342
"6555",1883,"F","Mona",16,0.00013326780999342
"6556",1883,"F","Onie",16,0.00013326780999342
"6557",1883,"F","Opal",16,0.00013326780999342
"6558",1883,"F","Vada",16,0.00013326780999342
"6559",1883,"F","Winnifred",16,0.00013326780999342
"6560",1883,"F","Zelma",16,0.00013326780999342
"6561",1883,"F","Adela",15,0.000124938571868831
"6562",1883,"F","Almira",15,0.000124938571868831
"6563",1883,"F","Clementine",15,0.000124938571868831
"6564",1883,"F","Delphine",15,0.000124938571868831
"6565",1883,"F","Elizebeth",15,0.000124938571868831
"6566",1883,"F","Geraldine",15,0.000124938571868831
"6567",1883,"F","Judith",15,0.000124938571868831
"6568",1883,"F","Libbie",15,0.000124938571868831
"6569",1883,"F","Mariah",15,0.000124938571868831
"6570",1883,"F","Merle",15,0.000124938571868831
"6571",1883,"F","Mintie",15,0.000124938571868831
"6572",1883,"F","Odie",15,0.000124938571868831
"6573",1883,"F","Philomena",15,0.000124938571868831
"6574",1883,"F","Phyllis",15,0.000124938571868831
"6575",1883,"F","Reba",15,0.000124938571868831
"6576",1883,"F","Rita",15,0.000124938571868831
"6577",1883,"F","Vallie",15,0.000124938571868831
"6578",1883,"F","Zetta",15,0.000124938571868831
"6579",1883,"F","Agatha",14,0.000116609333744242
"6580",1883,"F","Albertine",14,0.000116609333744242
"6581",1883,"F","America",14,0.000116609333744242
"6582",1883,"F","Anastasia",14,0.000116609333744242
"6583",1883,"F","Arizona",14,0.000116609333744242
"6584",1883,"F","Audrey",14,0.000116609333744242
"6585",1883,"F","Aurelia",14,0.000116609333744242
"6586",1883,"F","Cathryn",14,0.000116609333744242
"6587",1883,"F","Dolores",14,0.000116609333744242
"6588",1883,"F","Elda",14,0.000116609333744242
"6589",1883,"F","Era",14,0.000116609333744242
"6590",1883,"F","Erna",14,0.000116609333744242
"6591",1883,"F","Faye",14,0.000116609333744242
"6592",1883,"F","Imogene",14,0.000116609333744242
"6593",1883,"F","Kizzie",14,0.000116609333744242
"6594",1883,"F","Lonie",14,0.000116609333744242
"6595",1883,"F","Loula",14,0.000116609333744242
"6596",1883,"F","Selina",14,0.000116609333744242
"6597",1883,"F","Sina",14,0.000116609333744242
"6598",1883,"F","Altha",13,0.000108280095619654
"6599",1883,"F","Althea",13,0.000108280095619654
"6600",1883,"F","Alvena",13,0.000108280095619654
"6601",1883,"F","Alyce",13,0.000108280095619654
"6602",1883,"F","Annetta",13,0.000108280095619654
"6603",1883,"F","Annis",13,0.000108280095619654
"6604",1883,"F","Avis",13,0.000108280095619654
"6605",1883,"F","Betsy",13,0.000108280095619654
"6606",1883,"F","Clemmie",13,0.000108280095619654
"6607",1883,"F","Clyde",13,0.000108280095619654
"6608",1883,"F","Corda",13,0.000108280095619654
"6609",1883,"F","Dell",13,0.000108280095619654
"6610",1883,"F","Donie",13,0.000108280095619654
"6611",1883,"F","Genie",13,0.000108280095619654
"6612",1883,"F","Golda",13,0.000108280095619654
"6613",1883,"F","Inga",13,0.000108280095619654
"6614",1883,"F","Iola",13,0.000108280095619654
"6615",1883,"F","Jettie",13,0.000108280095619654
"6616",1883,"F","Katheryn",13,0.000108280095619654
"6617",1883,"F","Lauretta",13,0.000108280095619654
"6618",1883,"F","Lelah",13,0.000108280095619654
"6619",1883,"F","Phebe",13,0.000108280095619654
"6620",1883,"F","Rowena",13,0.000108280095619654
"6621",1883,"F","Roxy",13,0.000108280095619654
"6622",1883,"F","Zena",13,0.000108280095619654
"6623",1883,"F","Arvilla",12,9.99508574950649e-05
"6624",1883,"F","Byrd",12,9.99508574950649e-05
"6625",1883,"F","Camilla",12,9.99508574950649e-05
"6626",1883,"F","Coral",12,9.99508574950649e-05
"6627",1883,"F","Delphia",12,9.99508574950649e-05
"6628",1883,"F","Ethelyn",12,9.99508574950649e-05
"6629",1883,"F","Fredericka",12,9.99508574950649e-05
"6630",1883,"F","Henry",12,9.99508574950649e-05
"6631",1883,"F","Huldah",12,9.99508574950649e-05
"6632",1883,"F","Jeanne",12,9.99508574950649e-05
"6633",1883,"F","Laurel",12,9.99508574950649e-05
"6634",1883,"F","Lea",12,9.99508574950649e-05
"6635",1883,"F","Magdalen",12,9.99508574950649e-05
"6636",1883,"F","Mathilde",12,9.99508574950649e-05
"6637",1883,"F","Melinda",12,9.99508574950649e-05
"6638",1883,"F","Metta",12,9.99508574950649e-05
"6639",1883,"F","Minta",12,9.99508574950649e-05
"6640",1883,"F","Rosina",12,9.99508574950649e-05
"6641",1883,"F","Abigail",11,9.16216193704762e-05
"6642",1883,"F","Adaline",11,9.16216193704762e-05
"6643",1883,"F","Aimee",11,9.16216193704762e-05
"6644",1883,"F","Albert",11,9.16216193704762e-05
"6645",1883,"F","Aline",11,9.16216193704762e-05
"6646",1883,"F","Annabelle",11,9.16216193704762e-05
"6647",1883,"F","Arminta",11,9.16216193704762e-05
"6648",1883,"F","Arrie",11,9.16216193704762e-05
"6649",1883,"F","Camille",11,9.16216193704762e-05
"6650",1883,"F","Celestine",11,9.16216193704762e-05
"6651",1883,"F","Clifford",11,9.16216193704762e-05
"6652",1883,"F","Clora",11,9.16216193704762e-05
"6653",1883,"F","Cordia",11,9.16216193704762e-05
"6654",1883,"F","Delilah",11,9.16216193704762e-05
"6655",1883,"F","Docia",11,9.16216193704762e-05
"6656",1883,"F","Effa",11,9.16216193704762e-05
"6657",1883,"F","Eleanore",11,9.16216193704762e-05
"6658",1883,"F","Emeline",11,9.16216193704762e-05
"6659",1883,"F","Fronie",11,9.16216193704762e-05
"6660",1883,"F","Jenny",11,9.16216193704762e-05
"6661",1883,"F","Leatha",11,9.16216193704762e-05
"6662",1883,"F","Luetta",11,9.16216193704762e-05
"6663",1883,"F","Mallie",11,9.16216193704762e-05
"6664",1883,"F","Margarette",11,9.16216193704762e-05
"6665",1883,"F","Margery",11,9.16216193704762e-05
"6666",1883,"F","Maye",11,9.16216193704762e-05
"6667",1883,"F","Mettie",11,9.16216193704762e-05
"6668",1883,"F","Oda",11,9.16216193704762e-05
"6669",1883,"F","Prudence",11,9.16216193704762e-05
"6670",1883,"F","Robert",11,9.16216193704762e-05
"6671",1883,"F","Sophronia",11,9.16216193704762e-05
"6672",1883,"F","Theodora",11,9.16216193704762e-05
"6673",1883,"F","Tressie",11,9.16216193704762e-05
"6674",1883,"F","Wilda",11,9.16216193704762e-05
"6675",1883,"F","Zada",11,9.16216193704762e-05
"6676",1883,"F","Zona",11,9.16216193704762e-05
"6677",1883,"F","Aurora",10,8.32923812458874e-05
"6678",1883,"F","Bulah",10,8.32923812458874e-05
"6679",1883,"F","Charlie",10,8.32923812458874e-05
"6680",1883,"F","Clarice",10,8.32923812458874e-05
"6681",1883,"F","Corrine",10,8.32923812458874e-05
"6682",1883,"F","Dessa",10,8.32923812458874e-05
"6683",1883,"F","Diana",10,8.32923812458874e-05
"6684",1883,"F","Dicie",10,8.32923812458874e-05
"6685",1883,"F","Emmie",10,8.32923812458874e-05
"6686",1883,"F","Esta",10,8.32923812458874e-05
"6687",1883,"F","Etha",10,8.32923812458874e-05
"6688",1883,"F","Ethyl",10,8.32923812458874e-05
"6689",1883,"F","Fairy",10,8.32923812458874e-05
"6690",1883,"F","Fred",10,8.32923812458874e-05
"6691",1883,"F","Glenna",10,8.32923812458874e-05
"6692",1883,"F","Grayce",10,8.32923812458874e-05
"6693",1883,"F","Juliet",10,8.32923812458874e-05
"6694",1883,"F","Kattie",10,8.32923812458874e-05
"6695",1883,"F","Lelar",10,8.32923812458874e-05
"6696",1883,"F","Lella",10,8.32923812458874e-05
"6697",1883,"F","Lovina",10,8.32923812458874e-05
"6698",1883,"F","Lular",10,8.32923812458874e-05
"6699",1883,"F","Madie",10,8.32923812458874e-05
"6700",1883,"F","Magdalene",10,8.32923812458874e-05
"6701",1883,"F","Matilde",10,8.32923812458874e-05
"6702",1883,"F","Meda",10,8.32923812458874e-05
"6703",1883,"F","Nevada",10,8.32923812458874e-05
"6704",1883,"F","Paralee",10,8.32923812458874e-05
"6705",1883,"F","Queen",10,8.32923812458874e-05
"6706",1883,"F","Ray",10,8.32923812458874e-05
"6707",1883,"F","Roseanna",10,8.32923812458874e-05
"6708",1883,"F","Serena",10,8.32923812458874e-05
"6709",1883,"F","Theodosia",10,8.32923812458874e-05
"6710",1883,"F","Vernie",10,8.32923812458874e-05
"6711",1883,"F","Viva",10,8.32923812458874e-05
"6712",1883,"F","Zola",10,8.32923812458874e-05
"6713",1883,"F","Ardella",9,7.49631431212987e-05
"6714",1883,"F","Birtie",9,7.49631431212987e-05
"6715",1883,"F","Calla",9,7.49631431212987e-05
"6716",1883,"F","Celeste",9,7.49631431212987e-05
"6717",1883,"F","Christena",9,7.49631431212987e-05
"6718",1883,"F","Claudie",9,7.49631431212987e-05
"6719",1883,"F","Connie",9,7.49631431212987e-05
"6720",1883,"F","Delpha",9,7.49631431212987e-05
"6721",1883,"F","Dinah",9,7.49631431212987e-05
"6722",1883,"F","Drucilla",9,7.49631431212987e-05
"6723",1883,"F","Edyth",9,7.49631431212987e-05
"6724",1883,"F","Eleanora",9,7.49631431212987e-05
"6725",1883,"F","Elta",9,7.49631431212987e-05
"6726",1883,"F","Emmer",9,7.49631431212987e-05
"6727",1883,"F","Ester",9,7.49631431212987e-05
"6728",1883,"F","Evalyn",9,7.49631431212987e-05
"6729",1883,"F","Gina",9,7.49631431212987e-05
"6730",1883,"F","Jewel",9,7.49631431212987e-05
"6731",1883,"F","Jo",9,7.49631431212987e-05
"6732",1883,"F","Jossie",9,7.49631431212987e-05
"6733",1883,"F","Juana",9,7.49631431212987e-05
"6734",1883,"F","Leanna",9,7.49631431212987e-05
"6735",1883,"F","Lonnie",9,7.49631431212987e-05
"6736",1883,"F","Louis",9,7.49631431212987e-05
"6737",1883,"F","Louvenia",9,7.49631431212987e-05
"6738",1883,"F","Millicent",9,7.49631431212987e-05
"6739",1883,"F","Natalie",9,7.49631431212987e-05
"6740",1883,"F","Nealie",9,7.49631431212987e-05
"6741",1883,"F","Nita",9,7.49631431212987e-05
"6742",1883,"F","Ottie",9,7.49631431212987e-05
"6743",1883,"F","Ottilie",9,7.49631431212987e-05
"6744",1883,"F","Petra",9,7.49631431212987e-05
"6745",1883,"F","Rachael",9,7.49631431212987e-05
"6746",1883,"F","Robbie",9,7.49631431212987e-05
"6747",1883,"F","Rosamond",9,7.49631431212987e-05
"6748",1883,"F","Salome",9,7.49631431212987e-05
"6749",1883,"F","Sidney",9,7.49631431212987e-05
"6750",1883,"F","Simona",9,7.49631431212987e-05
"6751",1883,"F","Tessie",9,7.49631431212987e-05
"6752",1883,"F","Thora",9,7.49631431212987e-05
"6753",1883,"F","Winona",9,7.49631431212987e-05
"6754",1883,"F","Aileen",8,6.66339049967099e-05
"6755",1883,"F","Albertina",8,6.66339049967099e-05
"6756",1883,"F","Alda",8,6.66339049967099e-05
"6757",1883,"F","Alicia",8,6.66339049967099e-05
"6758",1883,"F","Amalia",8,6.66339049967099e-05
"6759",1883,"F","Angelita",8,6.66339049967099e-05
"6760",1883,"F","Annabel",8,6.66339049967099e-05
"6761",1883,"F","Aura",8,6.66339049967099e-05
"6762",1883,"F","Bama",8,6.66339049967099e-05
"6763",1883,"F","Berenice",8,6.66339049967099e-05
"6764",1883,"F","Beryl",8,6.66339049967099e-05
"6765",1883,"F","Carlotta",8,6.66339049967099e-05
"6766",1883,"F","Carmen",8,6.66339049967099e-05
"6767",1883,"F","Celestia",8,6.66339049967099e-05
"6768",1883,"F","Cleora",8,6.66339049967099e-05
"6769",1883,"F","Clyda",8,6.66339049967099e-05
"6770",1883,"F","Dagmar",8,6.66339049967099e-05
"6771",1883,"F","Dellar",8,6.66339049967099e-05
"6772",1883,"F","Dina",8,6.66339049967099e-05
"6773",1883,"F","Dorcas",8,6.66339049967099e-05
"6774",1883,"F","Drusilla",8,6.66339049967099e-05
"6775",1883,"F","Elenora",8,6.66339049967099e-05
"6776",1883,"F","Elisa",8,6.66339049967099e-05
"6777",1883,"F","Eller",8,6.66339049967099e-05
"6778",1883,"F","Elodie",8,6.66339049967099e-05
"6779",1883,"F","Ema",8,6.66339049967099e-05
"6780",1883,"F","Evalena",8,6.66339049967099e-05
"6781",1883,"F","Florine",8,6.66339049967099e-05
"6782",1883,"F","Francisca",8,6.66339049967099e-05
"6783",1883,"F","Frona",8,6.66339049967099e-05
"6784",1883,"F","Gail",8,6.66339049967099e-05
"6785",1883,"F","Georgina",8,6.66339049967099e-05
"6786",1883,"F","Hedwig",8,6.66339049967099e-05
"6787",1883,"F","Hessie",8,6.66339049967099e-05
"6788",1883,"F","Irena",8,6.66339049967099e-05
"6789",1883,"F","Ivah",8,6.66339049967099e-05
"6790",1883,"F","Josiephine",8,6.66339049967099e-05
"6791",1883,"F","Kathryne",8,6.66339049967099e-05
"6792",1883,"F","Letta",8,6.66339049967099e-05
"6793",1883,"F","Liddie",8,6.66339049967099e-05
"6794",1883,"F","Loraine",8,6.66339049967099e-05
"6795",1883,"F","Luvenia",8,6.66339049967099e-05
"6796",1883,"F","Magnolia",8,6.66339049967099e-05
"6797",1883,"F","Maida",8,6.66339049967099e-05
"6798",1883,"F","Manuela",8,6.66339049967099e-05
"6799",1883,"F","Martina",8,6.66339049967099e-05
"6800",1883,"F","Missie",8,6.66339049967099e-05
"6801",1883,"F","Nelly",8,6.66339049967099e-05
"6802",1883,"F","Netta",8,6.66339049967099e-05
"6803",1883,"F","Ocie",8,6.66339049967099e-05
"6804",1883,"F","Olevia",8,6.66339049967099e-05
"6805",1883,"F","Omie",8,6.66339049967099e-05
"6806",1883,"F","Osa",8,6.66339049967099e-05
"6807",1883,"F","Parthenia",8,6.66339049967099e-05
"6808",1883,"F","Pollie",8,6.66339049967099e-05
"6809",1883,"F","Rhea",8,6.66339049967099e-05
"6810",1883,"F","Rosalia",8,6.66339049967099e-05
"6811",1883,"F","Rosemary",8,6.66339049967099e-05
"6812",1883,"F","Tressa",8,6.66339049967099e-05
"6813",1883,"F","Vannie",8,6.66339049967099e-05
"6814",1883,"F","Vena",8,6.66339049967099e-05
"6815",1883,"F","Venie",8,6.66339049967099e-05
"6816",1883,"F","Ana",7,5.83046668721212e-05
"6817",1883,"F","Anabel",7,5.83046668721212e-05
"6818",1883,"F","Ara",7,5.83046668721212e-05
"6819",1883,"F","Arline",7,5.83046668721212e-05
"6820",1883,"F","Arminda",7,5.83046668721212e-05
"6821",1883,"F","Attie",7,5.83046668721212e-05
"6822",1883,"F","Beatrix",7,5.83046668721212e-05
"6823",1883,"F","Courtney",7,5.83046668721212e-05
"6824",1883,"F","Dana",7,5.83046668721212e-05
"6825",1883,"F","Delila",7,5.83046668721212e-05
"6826",1883,"F","Delta",7,5.83046668721212e-05
"6827",1883,"F","Dorathea",7,5.83046668721212e-05
"6828",1883,"F","Edward",7,5.83046668721212e-05
"6829",1883,"F","Eldora",7,5.83046668721212e-05
"6830",1883,"F","Electa",7,5.83046668721212e-05
"6831",1883,"F","Elenor",7,5.83046668721212e-05
"6832",1883,"F","Elinor",7,5.83046668721212e-05
"6833",1883,"F","Ellis",7,5.83046668721212e-05
"6834",1883,"F","Elmina",7,5.83046668721212e-05
"6835",1883,"F","Elvina",7,5.83046668721212e-05
"6836",1883,"F","Erie",7,5.83046668721212e-05
"6837",1883,"F","Eugenie",7,5.83046668721212e-05
"6838",1883,"F","Euphemia",7,5.83046668721212e-05
"6839",1883,"F","Evaline",7,5.83046668721212e-05
"6840",1883,"F","Evangeline",7,5.83046668721212e-05
"6841",1883,"F","Gertha",7,5.83046668721212e-05
"6842",1883,"F","Glennie",7,5.83046668721212e-05
"6843",1883,"F","Gretchen",7,5.83046668721212e-05
"6844",1883,"F","Icy",7,5.83046668721212e-05
"6845",1883,"F","Iris",7,5.83046668721212e-05
"6846",1883,"F","Isa",7,5.83046668721212e-05
"6847",1883,"F","Jeanie",7,5.83046668721212e-05
"6848",1883,"F","Leda",7,5.83046668721212e-05
"6849",1883,"F","Leonie",7,5.83046668721212e-05
"6850",1883,"F","Leonore",7,5.83046668721212e-05
"6851",1883,"F","Leslie",7,5.83046668721212e-05
"6852",1883,"F","Lesta",7,5.83046668721212e-05
"6853",1883,"F","Levina",7,5.83046668721212e-05
"6854",1883,"F","Lillia",7,5.83046668721212e-05
"6855",1883,"F","Lollie",7,5.83046668721212e-05
"6856",1883,"F","Louetta",7,5.83046668721212e-05
"6857",1883,"F","Margarett",7,5.83046668721212e-05
"6858",1883,"F","Minna",7,5.83046668721212e-05
"6859",1883,"F","Miranda",7,5.83046668721212e-05
"6860",1883,"F","Nanie",7,5.83046668721212e-05
"6861",1883,"F","Neta",7,5.83046668721212e-05
"6862",1883,"F","Ninnie",7,5.83046668721212e-05
"6863",1883,"F","Orah",7,5.83046668721212e-05
"6864",1883,"F","Orrie",7,5.83046668721212e-05
"6865",1883,"F","Osie",7,5.83046668721212e-05
"6866",1883,"F","Ossie",7,5.83046668721212e-05
"6867",1883,"F","Paulina",7,5.83046668721212e-05
"6868",1883,"F","Queenie",7,5.83046668721212e-05
"6869",1883,"F","Ramona",7,5.83046668721212e-05
"6870",1883,"F","Rebekah",7,5.83046668721212e-05
"6871",1883,"F","Rossie",7,5.83046668721212e-05
"6872",1883,"F","Sula",7,5.83046668721212e-05
"6873",1883,"F","Tempie",7,5.83046668721212e-05
"6874",1883,"F","Texie",7,5.83046668721212e-05
"6875",1883,"F","Theo",7,5.83046668721212e-05
"6876",1883,"F","Ursula",7,5.83046668721212e-05
"6877",1883,"F","Vertie",7,5.83046668721212e-05
"6878",1883,"F","Zadie",7,5.83046668721212e-05
"6879",1883,"F","Aggie",6,4.99754287475325e-05
"6880",1883,"F","Aletha",6,4.99754287475325e-05
"6881",1883,"F","Allene",6,4.99754287475325e-05
"6882",1883,"F","Almina",6,4.99754287475325e-05
"6883",1883,"F","Alva",6,4.99754287475325e-05
"6884",1883,"F","Amalie",6,4.99754287475325e-05
"6885",1883,"F","Amie",6,4.99754287475325e-05
"6886",1883,"F","Ammie",6,4.99754287475325e-05
"6887",1883,"F","Arlena",6,4.99754287475325e-05
"6888",1883,"F","Augustine",6,4.99754287475325e-05
"6889",1883,"F","Avie",6,4.99754287475325e-05
"6890",1883,"F","Beaulah",6,4.99754287475325e-05
"6891",1883,"F","Bee",6,4.99754287475325e-05
"6892",1883,"F","Bena",6,4.99754287475325e-05
"6893",1883,"F","Bennie",6,4.99754287475325e-05
"6894",1883,"F","Bird",6,4.99754287475325e-05
"6895",1883,"F","Bula",6,4.99754287475325e-05
"6896",1883,"F","Caldonia",6,4.99754287475325e-05
"6897",1883,"F","Cara",6,4.99754287475325e-05
"6898",1883,"F","Carlie",6,4.99754287475325e-05
"6899",1883,"F","Celina",6,4.99754287475325e-05
"6900",1883,"F","Cena",6,4.99754287475325e-05
"6901",1883,"F","Christie",6,4.99754287475325e-05
"6902",1883,"F","Clarinda",6,4.99754287475325e-05
"6903",1883,"F","Claude",6,4.99754287475325e-05
"6904",1883,"F","Corine",6,4.99754287475325e-05
"6905",1883,"F","David",6,4.99754287475325e-05
"6906",1883,"F","Dee",6,4.99754287475325e-05
"6907",1883,"F","Deliah",6,4.99754287475325e-05
"6908",1883,"F","Doshie",6,4.99754287475325e-05
"6909",1883,"F","Dot",6,4.99754287475325e-05
"6910",1883,"F","Earlie",6,4.99754287475325e-05
"6911",1883,"F","Elfie",6,4.99754287475325e-05
"6912",1883,"F","Emelie",6,4.99754287475325e-05
"6913",1883,"F","Ermine",6,4.99754287475325e-05
"6914",1883,"F","Eugene",6,4.99754287475325e-05
"6915",1883,"F","Eve",6,4.99754287475325e-05
"6916",1883,"F","Evelina",6,4.99754287475325e-05
"6917",1883,"F","Francisquita",6,4.99754287475325e-05
"6918",1883,"F","Georgeanna",6,4.99754287475325e-05
"6919",1883,"F","Glendora",6,4.99754287475325e-05
"6920",1883,"F","Harry",6,4.99754287475325e-05
"6921",1883,"F","Hennie",6,4.99754287475325e-05
"6922",1883,"F","Honora",6,4.99754287475325e-05
"6923",1883,"F","Icie",6,4.99754287475325e-05
"6924",1883,"F","Jeannie",6,4.99754287475325e-05
"6925",1883,"F","Jeffie",6,4.99754287475325e-05
"6926",1883,"F","Jemima",6,4.99754287475325e-05
"6927",1883,"F","Jesse",6,4.99754287475325e-05
"6928",1883,"F","Jessica",6,4.99754287475325e-05
"6929",1883,"F","Joan",6,4.99754287475325e-05
"6930",1883,"F","Josefa",6,4.99754287475325e-05
"6931",1883,"F","Joyce",6,4.99754287475325e-05
"6932",1883,"F","Justine",6,4.99754287475325e-05
"6933",1883,"F","Katharina",6,4.99754287475325e-05
"6934",1883,"F","Leontine",6,4.99754287475325e-05
"6935",1883,"F","Leva",6,4.99754287475325e-05
"6936",1883,"F","Linna",6,4.99754287475325e-05
"6937",1883,"F","Litha",6,4.99754287475325e-05
"6938",1883,"F","Luberta",6,4.99754287475325e-05
"6939",1883,"F","Mabell",6,4.99754287475325e-05
"6940",1883,"F","Macie",6,4.99754287475325e-05
"6941",1883,"F","Madeleine",6,4.99754287475325e-05
"6942",1883,"F","Mammie",6,4.99754287475325e-05
"6943",1883,"F","Mannie",6,4.99754287475325e-05
"6944",1883,"F","Margarita",6,4.99754287475325e-05
"6945",1883,"F","Marget",6,4.99754287475325e-05
"6946",1883,"F","Mariam",6,4.99754287475325e-05
"6947",1883,"F","Marianna",6,4.99754287475325e-05
"6948",1883,"F","Marry",6,4.99754287475325e-05
"6949",1883,"F","Maymie",6,4.99754287475325e-05
"6950",1883,"F","Media",6,4.99754287475325e-05
"6951",1883,"F","Mercedes",6,4.99754287475325e-05
"6952",1883,"F","Minda",6,4.99754287475325e-05
"6953",1883,"F","Myrtice",6,4.99754287475325e-05
"6954",1883,"F","Nella",6,4.99754287475325e-05
"6955",1883,"F","Novella",6,4.99754287475325e-05
"6956",1883,"F","Odelia",6,4.99754287475325e-05
"6957",1883,"F","Ottilia",6,4.99754287475325e-05
"6958",1883,"F","Ova",6,4.99754287475325e-05
"6959",1883,"F","Parlee",6,4.99754287475325e-05
"6960",1883,"F","Patience",6,4.99754287475325e-05
"6961",1883,"F","Patty",6,4.99754287475325e-05
"6962",1883,"F","Pearla",6,4.99754287475325e-05
"6963",1883,"F","Peggy",6,4.99754287475325e-05
"6964",1883,"F","Penelope",6,4.99754287475325e-05
"6965",1883,"F","Pennie",6,4.99754287475325e-05
"6966",1883,"F","Perry",6,4.99754287475325e-05
"6967",1883,"F","Pinkey",6,4.99754287475325e-05
"6968",1883,"F","Rella",6,4.99754287475325e-05
"6969",1883,"F","Reta",6,4.99754287475325e-05
"6970",1883,"F","Rettie",6,4.99754287475325e-05
"6971",1883,"F","Rosia",6,4.99754287475325e-05
"6972",1883,"F","Ruthie",6,4.99754287475325e-05
"6973",1883,"F","Sabina",6,4.99754287475325e-05
"6974",1883,"F","Selena",6,4.99754287475325e-05
"6975",1883,"F","Sister",6,4.99754287475325e-05
"6976",1883,"F","Thea",6,4.99754287475325e-05
"6977",1883,"F","Thelma",6,4.99754287475325e-05
"6978",1883,"F","Theresia",6,4.99754287475325e-05
"6979",1883,"F","Thresa",6,4.99754287475325e-05
"6980",1883,"F","Tom",6,4.99754287475325e-05
"6981",1883,"F","Valeria",6,4.99754287475325e-05
"6982",1883,"F","Aida",5,4.16461906229437e-05
"6983",1883,"F","Alene",5,4.16461906229437e-05
"6984",1883,"F","Alla",5,4.16461906229437e-05
"6985",1883,"F","Alphonsine",5,4.16461906229437e-05
"6986",1883,"F","Alverda",5,4.16461906229437e-05
"6987",1883,"F","Anner",5,4.16461906229437e-05
"6988",1883,"F","Antonette",5,4.16461906229437e-05
"6989",1883,"F","Ardelia",5,4.16461906229437e-05
"6990",1883,"F","Argie",5,4.16461906229437e-05
"6991",1883,"F","Arie",5,4.16461906229437e-05
"6992",1883,"F","Arkie",5,4.16461906229437e-05
"6993",1883,"F","Arletta",5,4.16461906229437e-05
"6994",1883,"F","Arlie",5,4.16461906229437e-05
"6995",1883,"F","Arthur",5,4.16461906229437e-05
"6996",1883,"F","Ason",5,4.16461906229437e-05
"6997",1883,"F","Atha",5,4.16461906229437e-05
"6998",1883,"F","Bea",5,4.16461906229437e-05
"6999",1883,"F","Belva",5,4.16461906229437e-05
"7000",1883,"F","Bert",5,4.16461906229437e-05
"7001",1883,"F","Bettye",5,4.16461906229437e-05
"7002",1883,"F","Biddie",5,4.16461906229437e-05
"7003",1883,"F","Bina",5,4.16461906229437e-05
